id,dttm,topic,text
126686283769712640,2011-10-19T15:48:58Z,microsoft,RT @ManelFMartinez: How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian
126686075287642110,2011-10-19T15:48:08Z,microsoft,How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian
126682137972834300,2011-10-19T15:32:29Z,microsoft,I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6.
126681641388216320,2011-10-19T15:30:31Z,microsoft,#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3
126681389570596860,2011-10-19T15:29:31Z,microsoft,"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs"
126680630087008240,2011-10-19T15:26:30Z,microsoft,I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail
126679134817624060,2011-10-19T15:20:33Z,microsoft,Interesting read - How #Apple eclipsed #Microsoft http://t.co/hFWpbMY6 via @guardian (cc: @elcheicon)
126677032837971970,2011-10-19T15:12:12Z,microsoft,"So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone."
126675041353076720,2011-10-19T15:04:18Z,microsoft,#microsoft update is so slow  :(( http://t.co/37IGhGic
126672651459633150,2011-10-19T14:54:48Z,microsoft,Fuck #microsoft i love them to death but that red ring and no free xboxlive is killing me. #Sony all day :-\
126671856404144130,2011-10-19T14:51:38Z,microsoft,Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport
126668133405696e3,2011-10-19T14:36:51Z,microsoft,"http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ;-)"
126666768541421570,2011-10-19T14:31:25Z,microsoft,#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain
126666110237032450,2011-10-19T14:28:48Z,microsoft,I did the best of everyone who failed - Bill Gate #Microsoft
126662601139695600,2011-10-19T14:14:52Z,microsoft,Which planet is he living on? #Microsoft #CEO #Fail #palmface http://t.co/3zcq60SF
126647829656641520,2011-10-19T13:16:10Z,microsoft,"I've seen a couple of iPhone 4S's already, but still no Windows Phone 7's ... ever! #Microsoft not so hot."
126647697800310780,2011-10-19T13:15:38Z,microsoft,#Microsoft licensing process is annoying !!!
126647264943943680,2011-10-19T13:13:55Z,microsoft,"It baffles me that Steve Ballmer can be a CEO of a company, let alone a giant like #Microsoft - The guys a moron."
126646630702260220,2011-10-19T13:11:24Z,microsoft,#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/6PHh3Jb6
126645939208327170,2011-10-19T13:08:39Z,microsoft,#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI
126644987474608130,2011-10-19T13:04:52Z,microsoft,"Is the sound of compliments that sound
more like obituaries #microsoft"
126643061567668220,2011-10-19T12:57:13Z,microsoft,#Nokia co-operation with #Microsoft listed as the 4th riskiest business move of the year: http://t.co/IYo86gVj
126642517310570480,2011-10-19T12:55:03Z,microsoft,[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/EOrOSstX
126642328466243580,2011-10-19T12:54:18Z,microsoft,"#microsoft still didn't managed access to #metro apps on ""older"" netbooks. #win8 #resolution"
126642036572041200,2011-10-19T12:53:09Z,microsoft,#Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/yRcKQeIs
126640632478445570,2011-10-19T12:47:34Z,microsoft,[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry
126637450008346620,2011-10-19T12:34:55Z,microsoft,Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows
126636886977556480,2011-10-19T12:32:41Z,microsoft,I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop
126636535813636080,2011-10-19T12:31:17Z,microsoft,just upgraded to win 8 on my pc only for it to tell me it failed to install and they dont know what happened thats #microsoft for you!
126635317108289520,2011-10-19T12:26:27Z,microsoft,Really hate the #Microsoft #mcp site
126628406258450430,2011-10-19T11:58:59Z,microsoft,Screened by RepRisk – #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft
126622538557177840,2011-10-19T11:35:40Z,microsoft,"I have concluded, having used it since March, that Windows 7 Ultimate is a complete catastrophe. Mr Gates, you have lost the plot #Microsoft"
126618374972248060,2011-10-19T11:19:07Z,microsoft,How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy
126614764339212290,2011-10-19T11:04:46Z,microsoft,Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...
126603861933817840,2011-10-19T10:21:27Z,microsoft,"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target"
126602276872794110,2011-10-19T10:15:09Z,microsoft,"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/x4yWfNSV"
126602276805685250,2011-10-19T10:15:09Z,microsoft,"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw"
126599337361932290,2011-10-19T10:03:28Z,microsoft,"System.IO.File.Delete - You lie! You didn't delete my file, and you didn't throw an exception. WTF!? #microsoft #net"
126595347198902270,2011-10-19T09:47:37Z,microsoft,"Wilth #Accessibility mode on in #SharePoint 2010, it seems that #Workflows sometimes do not start automatically #SP2010 #Workflow #Microsoft"
126594799062102e3,2011-10-19T09:45:26Z,microsoft,Internet Explorer 9 is the biggest pile of shit ever seriously #Microsoft #IE9
126586083470360560,2011-10-19T09:10:48Z,microsoft,I have been seriously slacking with my #mandarin studies these past few months. Blame #Microsoft and #Cisco!! #StudyingWhilstMotivated
126583473929588720,2011-10-19T09:00:26Z,microsoft,sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P
126579470424473600,2011-10-19T08:44:32Z,microsoft,#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...
126579121303207920,2011-10-19T08:43:08Z,microsoft,Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/VtYbqI91
126577595553824770,2011-10-19T08:37:05Z,microsoft,@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying
126574432159408130,2011-10-19T08:24:30Z,microsoft,#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P
126573688941318140,2011-10-19T08:21:33Z,microsoft,How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian
126573680665964540,2011-10-19T08:21:31Z,microsoft,"RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer"
126572762411171840,2011-10-19T08:17:52Z,microsoft,"♻ @waynp:  Not the MS hate bit tho. &lt; Waddya mean? #microsoft sucks bonobo monkeys' asses... #Linux roolz. For the extremists, there's #BSD"
126572362316513280,2011-10-19T08:16:17Z,microsoft,"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH"
126570851389800450,2011-10-19T08:10:17Z,microsoft,"#Skype often crashing: #microsoft, what are you doing?"
126570732430966780,2011-10-19T08:09:48Z,microsoft,"#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph"
126570180070481920,2011-10-19T08:07:37Z,microsoft,♻ @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft
126567507350913020,2011-10-19T07:56:59Z,microsoft,#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(
126566106252062720,2011-10-19T07:51:25Z,microsoft,#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted
126565636703924220,2011-10-19T07:49:33Z,microsoft,"RT @sander_koers: #Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/OySZmjVi #in"
126564844211154940,2011-10-19T07:46:24Z,microsoft,Ouch!!! #Microsoft #Azure #fail http://t.co/LJpGVZJT
126560723794010110,2011-10-19T07:30:02Z,microsoft,"#Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/KDTD4zRe"
126558437017530370,2011-10-19T07:20:57Z,microsoft,#microsoft #SBS 2011 disabling third party software #updates via #gpo
126546665342640130,2011-10-19T06:34:10Z,microsoft,How #Apple eclipsed #Microsoft http://t.co/KxboqsKj
1.2654604319314739e+17,2011-10-19T06:31:42Z,microsoft,"Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft"
126543225501650940,2011-10-19T06:20:30Z,microsoft,#Apple eclipsed #Microsoft http://t.co/wEdPbcPx
126525932625334270,2011-10-19T05:11:47Z,microsoft,http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft
126519630868119550,2011-10-19T04:46:45Z,microsoft,"Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer"
1.2651862009539379e+17,2011-10-19T04:42:44Z,microsoft,@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft
126517164416049150,2011-10-19T04:36:57Z,microsoft,"I wonder if I tweet Bill Gates he'll fix my laptop... 

#Microsoft
#vista
#fml"
1.2651591132159181e+17,2011-10-19T04:31:58Z,microsoft,RT @anup_pillai: How #Apple eclipsed #Microsoft | http://t.co/r6hNEtTu
126513363529383920,2011-10-19T04:21:51Z,microsoft,"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying"
126508179281547260,2011-10-19T04:01:16Z,microsoft,"#microsoft #careers site is giving errors for any thing i search!! #weird
http://t.co/vJ2JpKtM http://t.co/02dYONXz"
126504435227701250,2011-10-19T03:46:22Z,microsoft,"Installing .NET framework, this might take very many years. Come back when your unborn child is in college. #microsoft"
126488915996721150,2011-10-19T02:44:42Z,microsoft,Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft
126485347935862780,2011-10-19T02:30:31Z,microsoft,My#Dell comp on shitty #Microsoft vista blue screened i swear this is steve jobs ghost coming back to finish what he started#appledomination
1.2648495504700621e+17,2011-10-19T02:28:57Z,microsoft,#WTF #Microsoft #sbs2008 #rww only works in #IE. #browserwars
126809228194217980,2011-10-19T23:57:30Z,microsoft,"My last day of #Microsoft #SharePoint training: 10175A/Microsoft SharePoint 2010, Application Development - http://t.co/pKMBGsNr"
126808500356644860,2011-10-19T23:54:37Z,microsoft,"Following dear #Microsoft CEO's logic, 550,000 #Android devices activated each day NEED to belong to computer scientists. I am enlightened!!"
126808393892634620,2011-10-19T23:54:11Z,microsoft,#EEDAR report: half of HD console owners buying #DLC http://t.co/5tO4bS31 #business #microsoft #pc #playstation
126805369619087360,2011-10-19T23:42:10Z,microsoft,Congrats to #Microsoft's Monica Diaz for being part of @HispanicBizMag 100 Most Influential Hispanics! http://t.co/qj9QDBhA
126805239209803760,2011-10-19T23:41:39Z,microsoft,Windows Phone Mango Update Released to 'Nearly Everyone' http://t.co/SX1NQJJ1 #microsoft #Technology
126804966491955200,2011-10-19T23:40:34Z,microsoft,"RT @WinBetaDotOrg: Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta"
126804937438003200,2011-10-19T23:40:27Z,microsoft,#Microsoft We support you. Retweet if u support us or want to.
126804497493266430,2011-10-19T23:38:42Z,microsoft,@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN
126803763603312640,2011-10-19T23:35:47Z,microsoft,RT @SAPWorkSmarter: Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. h ...
126803594216341500,2011-10-19T23:35:07Z,microsoft,"#Microsoft CEO Steve #Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/7TEtDPP9"
126803513190789120,2011-10-19T23:34:48Z,microsoft,"RT @KumarSachi: Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http: ..."
126803044426985470,2011-10-19T23:32:56Z,microsoft,"RT @NeowinFeed: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin"
126802586178293760,2011-10-19T23:31:07Z,microsoft,#microsoft @diggita Microsoft - Macro in Word 2007 (gerardopaolillo) http://t.co/O3M07opC
126802366996561920,2011-10-19T23:30:14Z,microsoft,"#Microsoft CEO Steve Ballmer on Not Buying Yahoo: “Sometimes, You’re Lucky” &lt;http://t.co/rcml9XQR&gt;"
126800882477174780,2011-10-19T23:24:20Z,microsoft,#Microsoft: #Mango Now Available to Nearly Everyone - http://t.co/vQkJ84AC #windowsphone #wp7
126800407585501180,2011-10-19T23:22:27Z,microsoft,"If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet"
126800313029099520,2011-10-19T23:22:05Z,microsoft,Microsoft bitchslaps VMware in new paper - #Microsoft calls out #VMware for bogus benchmark numbers - http://t.co/dBsMa1Pb
126798908335734780,2011-10-19T23:16:30Z,microsoft,Bill Gates to testify in Novel v. #Microsoft antitrust laws#UI t http://t.co/H0GscVZR
126798906129526780,2011-10-19T23:16:29Z,microsoft,"If #Microsoft earnings disappoint, blame consumer PC sales http://t.co/xEKwTlUg"
126797598425223170,2011-10-19T23:11:17Z,microsoft,"RT @MSAnyWhere: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/Fpv2yDof #microsoft"
1.2679736482345779e+17,2011-10-19T23:10:22Z,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone: Microsoft has said th... http://t.co/uEpATRzx"
126797364433387520,2011-10-19T23:10:22Z,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/GbKV9pbQ #microsoft"
126797363418370050,2011-10-19T23:10:21Z,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/S54leHKi"
126797339758305280,2011-10-19T23:10:16Z,microsoft,Should you upgrade to #Microsoft Office 2010. http://t.co/gYGuYr64 #tech #Office2010
1.2679720924415181e+17,2011-10-19T23:09:45Z,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/vyNtU8xW"
126797207159582720,2011-10-19T23:09:44Z,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin"
126797206232645630,2011-10-19T23:09:44Z,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/e4LLmmyg"
1.2679692936663859e+17,2011-10-19T23:08:38Z,microsoft,#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN
