annual_inc,issue_d
80000,2018-08-01
72000,2018-08-01
275000,2018-08-01
120000,2018-08-01
49500,2018-08-01
43992,2018-08-01
14247,2018-08-01
24000,2018-08-01
45000,2018-08-01
15000,2018-08-01
60000,2018-08-01
48500,2018-08-01
46000,2018-08-01
50000,2018-08-01
48000,2018-08-01
60000,2018-08-01
150000,2018-08-01
60000,2018-08-01
80000,2018-08-01
45000,2018-08-01
40000,2018-08-01
56000,2018-08-01
17000,2018-08-01
24000,2018-08-01
12000,2018-08-01
27589,2018-08-01
25000,2018-08-01
49020,2018-08-01
223117,2018-08-01
300000,2018-08-01
63000,2018-08-01
65000,2018-08-01
35000,2018-08-01
23450,2018-08-01
130000,2018-08-01
62000,2018-08-01
39600,2018-08-01
65000,2018-08-01
25000,2018-08-01
30000,2018-08-01
24000,2018-08-01
62000,2018-08-01
45000,2018-08-01
135000,2018-08-01
65000,2018-08-01
30000,2018-08-01
46000,2018-08-01
37000,2018-08-01
9500,2018-08-01
105000,2018-08-01
28000,2018-08-01
126000,2018-08-01
150000,2018-08-01
92000,2018-08-01
84000,2018-08-01
115000,2018-08-01
90000,2018-08-01
65000,2018-08-01
40000,2018-08-01
120000,2018-08-01
80000,2018-08-01
103000,2018-08-01
32600,2018-08-01
84000,2018-08-01
90000,2018-08-01
125000,2018-08-01
48000,2018-08-01
45000,2018-08-01
45000,2018-08-01
90000,2018-08-01
57200,2018-08-01
148000,2018-08-01
51000,2018-08-01
28105,2018-08-01
33000,2018-08-01
40000,2018-08-01
95000,2018-08-01
24000,2018-08-01
170500,2018-08-01
30356,2018-08-01
65000,2018-08-01
15000,2018-08-01
54000,2018-08-01
80000,2018-08-01
70000,2018-08-01
65000,2018-08-01
40000,2018-08-01
52000,2018-08-01
35000,2018-08-01
49000,2018-08-01
36154,2018-08-01
40000,2018-08-01
14000,2018-08-01
65000,2018-08-01
60000,2018-08-01
52000,2018-08-01
33000,2018-08-01
80000,2018-08-01
45000,2018-08-01
41074,2018-08-01
400000,2018-08-01
61000,2018-08-01
102000,2018-08-01
67000,2018-08-01
21492,2018-08-01
70387,2018-08-01
250000,2018-08-01
46000,2018-08-01
68000,2018-08-01
107000,2018-08-01
250000,2018-08-01
125000,2018-08-01
69804,2018-08-01
150000,2018-08-01
64000,2018-08-01
65000,2018-08-01
70000,2018-08-01
42000,2018-08-01
51000,2018-08-01
50000,2018-08-01
119000,2018-08-01
410000,2018-08-01
95804,2018-08-01
43699,2018-08-01
70000,2018-08-01
70000,2018-08-01
47000,2018-08-01
45792,2018-08-01
82000,2018-08-01
41412,2018-08-01
42614,2018-08-01
90000,2018-08-01
80000,2018-08-01
35000,2018-08-01
75876,2018-08-01
70000,2018-08-01
62000,2018-08-01
55000,2018-08-01
130000,2018-08-01
70000,2018-08-01
35000,2018-08-01
79000,2018-08-01
40000,2018-08-01
90150,2018-08-01
33425.6,2018-08-01
33000,2018-08-01
45000,2018-08-01
57000,2018-08-01
63448,2018-08-01
165000,2018-08-01
59000,2018-08-01
74000,2018-08-01
23000,2018-08-01
65000,2018-08-01
96707,2018-08-01
59000,2018-08-01
43000,2018-08-01
93000,2018-08-01
55000,2018-08-01
60000,2018-08-01
50000,2018-08-01
60000,2018-08-01
22836,2018-08-01
32000,2018-08-01
38000,2018-08-01
48000,2018-08-01
58000,2018-08-01
35000,2018-08-01
42000,2018-08-01
40000,2018-08-01
112000,2018-08-01
980000,2018-08-01
53000,2018-08-01
160000,2018-08-01
30000,2018-08-01
60000,2018-08-01
63000,2018-08-01
40707.24,2018-08-01
50000,2018-08-01
90000,2018-08-01
120000,2018-08-01
55000,2018-08-01
57164,2018-08-01
68000,2018-08-01
82500,2018-08-01
450000,2018-08-01
70000,2018-08-01
51000,2018-08-01
75000,2018-08-01
26000,2018-08-01
70000,2018-08-01
85000,2018-08-01
40000,2018-08-01
112502,2018-08-01
150000,2018-08-01
42000,2018-08-01
142000,2018-08-01
90676,2018-08-01
20976,2018-08-01
100000,2018-08-01
75000,2018-08-01
208849,2018-08-01
10116,2018-08-01
60000,2018-08-01
70000,2018-08-01
49000,2018-08-01
70000,2018-08-01
30000,2018-08-01
420000,2018-08-01
32000,2018-08-01
35000,2018-08-01
10440,2018-08-01
24640,2018-08-01
374000,2018-08-01
50000,2018-08-01
43000,2018-08-01
9600,2018-08-01
15998.4,2018-08-01
50000,2018-08-01
41000,2018-08-01
60000,2018-08-01
21000,2018-08-01
110000,2018-08-01
105000,2018-08-01
85000,2018-08-01
48000,2018-08-01
78000,2018-08-01
65000,2018-08-01
51000,2018-08-01
25695.6,2018-08-01
37000,2018-08-01
35000,2018-08-01
90000,2018-08-01
120000,2018-08-01
36379,2018-08-01
90000,2018-08-01
46196,2018-08-01
186000,2018-08-01
45000,2018-08-01
85000,2018-08-01
17000,2018-08-01
51000,2018-08-01
25000,2018-08-01
120000,2018-08-01
55265,2018-08-01
58000,2018-08-01
55000,2018-08-01
44000,2018-08-01
65000,2018-08-01
55000,2018-08-01
25000,2018-08-01
178500,2018-08-01
10000,2018-08-01
45000,2018-08-01
40976,2018-08-01
64000,2018-08-01
80000,2018-08-01
59000,2018-08-01
65000,2018-08-01
41000,2018-08-01
80000,2018-08-01
110000,2018-08-01
0,2018-08-01
42240,2018-08-01
110000,2018-08-01
24000,2018-08-01
82000,2018-08-01
75000,2018-08-01
40000,2018-08-01
113300,2018-08-01
140000,2018-08-01
45000,2018-08-01
32000,2018-08-01
50999,2018-08-01
55000,2018-08-01
79200,2018-08-01
50000,2018-08-01
38000,2018-08-01
45000,2018-08-01
50000,2018-08-01
30000,2018-08-01
52000,2018-08-01
65000,2018-08-01
21888,2018-08-01
71000,2018-08-01
75000,2018-08-01
51000,2018-08-01
50000,2018-08-01
35000,2018-08-01
650000,2018-08-01
53000,2018-08-01
9525.2,2018-08-01
24000,2018-08-01
75000,2018-08-01
109000,2018-08-01
90000,2018-08-01
16800,2018-08-01
12000,2018-08-01
30000,2018-08-01
65000,2018-08-01
68705.28,2018-08-01
40000,2018-08-01
29000,2018-08-01
105000,2018-08-01
85000,2018-08-01
135000,2018-08-01
26500,2018-08-01
150000,2018-08-01
70000,2018-08-01
26000,2018-08-01
61000,2018-08-01
50000,2018-08-01
60000,2018-08-01
85000,2018-08-01
110000,2018-08-01
75000,2018-08-01
110000,2018-08-01
22600,2018-08-01
40000,2018-08-01
152900,2018-08-01
40000,2018-08-01
67600,2018-08-01
245000,2018-08-01
119000,2018-08-01
135000,2018-08-01
105000,2018-08-01
60000,2018-08-01
79000,2018-08-01
55000,2018-08-01
3003,2018-08-01
81000,2018-08-01
7800,2018-08-01
88800,2018-08-01
30000,2018-08-01
57000,2018-08-01
220000,2018-08-01
70000,2018-08-01
129000,2018-08-01
175000,2018-08-01
33000,2018-08-01
20000,2018-08-01
43000,2018-08-01
34400,2018-08-01
60000,2018-08-01
39000,2018-08-01
47000,2018-08-01
58000,2018-08-01
130000,2018-08-01
45000,2018-08-01
9804,2018-08-01
55000,2018-08-01
61000,2018-08-01
85000,2018-08-01
42000,2018-08-01
105000,2018-08-01
51500,2018-08-01
61000,2018-08-01
80000,2018-08-01
75000,2018-08-01
29000,2018-08-01
55000,2018-08-01
90000,2018-08-01
103000,2018-08-01
70000,2018-08-01
130000,2018-08-01
87500,2018-08-01
54000,2018-08-01
60000,2018-08-01
80000,2018-08-01
85000,2018-08-01
150000,2018-08-01
80000,2018-08-01
60000,2018-08-01
20000,2018-08-01
80000,2018-08-01
8431,2018-08-01
30000,2018-08-01
29000,2018-08-01
48000,2018-08-01
27000,2018-08-01
92496,2018-08-01
180000,2018-08-01
35000,2018-08-01
41000,2018-08-01
160000,2018-08-01
48000,2018-08-01
95000,2018-08-01
54000,2018-08-01
94000,2018-08-01
95000,2018-08-01
33827,2018-08-01
60000,2018-08-01
75000,2018-08-01
110000,2018-08-01
48000,2018-08-01
72000,2018-08-01
62000,2018-08-01
100000,2018-08-01
82000,2018-08-01
70000,2018-08-01
23160,2018-08-01
57000,2018-08-01
350000,2018-08-01
84400,2018-08-01
44000,2018-08-01
45000,2018-08-01
38000,2018-08-01
175000,2018-08-01
195000,2018-08-01
64000,2018-08-01
45000,2018-08-01
22000,2018-08-01
80000,2018-08-01
33000,2018-08-01
29895,2018-08-01
130000,2018-08-01
85000,2018-08-01
59000,2018-08-01
31185.24,2018-08-01
80000,2018-08-01
60000,2018-08-01
80000,2018-08-01
50000,2018-08-01
44300,2018-08-01
71832,2018-08-01
55000,2018-08-01
52000,2018-08-01
24000,2018-08-01
85000,2018-08-01
120000,2018-08-01
18300,2018-08-01
3000,2018-08-01
50000,2018-08-01
252000,2018-08-01
57000,2018-08-01
38405,2018-08-01
62000,2018-08-01
31000,2018-08-01
145000,2018-08-01
36000,2018-08-01
350000,2018-08-01
36000,2018-08-01
132000,2018-08-01
40000,2018-08-01
60000,2018-08-01
49083.6,2018-08-01
21060,2018-08-01
80000,2018-08-01
120000,2018-08-01
70000,2018-08-01
80000,2018-08-01
68000,2018-08-01
13468,2018-08-01
95000,2018-08-01
25000,2018-08-01
59000,2018-08-01
180000,2018-08-01
60000,2018-08-01
62000,2018-08-01
90000,2018-08-01
126000,2018-08-01
135000,2018-08-01
50000,2018-08-01
15000,2018-08-01
79214,2018-08-01
83000,2018-08-01
120000,2018-08-01
62000,2018-08-01
116000,2018-08-01
120000,2018-08-01
45000,2018-08-01
47000,2018-08-01
60840,2018-08-01
69912,2018-08-01
35000,2018-08-01
60203,2018-08-01
56000,2018-08-01
55000,2018-08-01
72875,2018-08-01
85000,2018-08-01
190000,2018-08-01
34661,2018-08-01
75000,2018-08-01
58000,2018-08-01
235000,2018-08-01
80000,2018-08-01
49000,2018-08-01
104000,2018-08-01
122000,2018-08-01
46000,2018-08-01
31200,2018-08-01
48800,2018-08-01
12000,2018-08-01
65000,2018-08-01
118,2018-08-01
45000,2018-08-01
75560,2018-08-01
68000,2018-08-01
132000,2018-08-01
75000,2018-08-01
55146,2018-08-01
96000,2018-08-01
42000,2018-08-01
75000,2018-08-01
25000,2018-08-01
54500,2018-08-01
42000,2018-08-01
33280,2018-08-01
58000,2018-08-01
65000,2018-08-01
48000,2018-08-01
103000,2018-08-01
71400,2018-08-01
40000,2018-08-01
30000,2018-08-01
78500,2018-08-01
24484,2018-08-01
100000,2018-08-01
40000,2018-08-01
35000,2018-08-01
80000,2018-08-01
35000,2018-08-01
82000,2018-08-01
20000,2018-08-01
176000,2018-08-01
75000,2018-08-01
108000,2018-08-01
67000,2018-08-01
11592,2018-08-01
24000,2018-08-01
62000,2018-08-01
80000,2018-08-01
103000,2018-08-01
72000,2018-08-01
61992,2018-08-01
65000,2018-08-01
40000,2018-08-01
94000,2018-08-01
84000,2018-08-01
31859,2018-08-01
65000,2018-08-01
28800,2018-08-01
56900,2018-08-01
60000,2018-08-01
48500,2018-08-01
40000,2018-08-01
84000,2018-08-01
88000,2018-08-01
50000,2018-08-01
37512.13,2018-08-01
55000,2018-08-01
80000,2018-08-01
61500,2018-08-01
38000,2018-08-01
720000,2018-08-01
28081,2018-08-01
78000,2018-08-01
70000,2018-08-01
36000,2018-08-01
67392,2018-08-01
31000,2018-08-01
22000,2018-08-01
90000,2018-08-01
40000,2018-08-01
33000,2018-08-01
50000,2018-08-01
1500,2018-08-01
80000,2018-08-01
112000,2018-08-01
56000,2018-08-01
137987,2018-08-01
40000,2018-08-01
54000,2018-08-01
56000,2018-08-01
65000,2018-08-01
33000,2018-08-01
125000,2018-08-01
437500,2018-08-01
46350,2018-08-01
40000,2018-08-01
90000,2018-08-01
89740,2018-08-01
43815,2018-08-01
25000,2018-08-01
39000,2018-08-01
20608,2018-08-01
110000,2018-08-01
75000,2018-08-01
45000,2018-08-01
38465,2018-08-01
13000,2018-08-01
55000,2018-08-01
90000,2018-08-01
38000,2018-08-01
24000,2018-08-01
38000,2018-08-01
150000,2018-08-01
56791,2018-08-01
84369.48,2018-08-01
106179,2018-08-01
20000,2018-08-01
130000,2018-08-01
79000,2018-08-01
20724,2018-08-01
30000,2018-08-01
68000,2018-08-01
35000,2018-08-01
120000,2018-08-01
200000,2018-08-01
70000,2018-08-01
97000,2018-08-01
61000,2018-08-01
50559,2018-08-01
24000,2018-08-01
147034,2018-08-01
325000,2018-08-01
48500,2018-08-01
150000,2018-08-01
115000,2018-08-01
32100,2018-08-01
50000,2018-08-01
56000,2018-08-01
91000,2018-08-01
60000,2018-08-01
12252,2018-08-01
70000,2018-08-01
38000,2018-08-01
91280,2018-08-01
40000,2018-08-01
100000,2018-08-01
180139,2018-08-01
35000,2018-08-01
54000,2018-08-01
77067.42,2018-08-01
220000,2018-08-01
48000,2018-08-01
82000,2018-08-01
123738,2018-08-01
45000,2018-08-01
103552,2018-08-01
80000,2018-08-01
47000,2018-08-01
34756,2018-08-01
19000,2018-08-01
87000,2018-08-01
97000,2018-08-01
81000,2018-08-01
27636,2018-08-01
92000,2018-08-01
90000,2018-08-01
46000,2018-08-01
36000,2018-08-01
145000,2018-08-01
18000,2018-08-01
65000,2018-08-01
450000,2018-08-01
63000,2018-08-01
43000,2018-08-01
56000,2018-08-01
101000,2018-08-01
36000,2018-08-01
80000,2018-08-01
165000,2018-08-01
30000,2018-08-01
64000,2018-08-01
12288,2018-08-01
70000,2018-08-01
105000,2018-08-01
35000,2018-08-01
23000,2018-08-01
63000,2018-08-01
90000,2018-08-01
48813.84,2018-08-01
200000,2018-08-01
49452,2018-08-01
50000,2018-08-01
70200,2018-08-01
75000,2018-08-01
70000,2018-08-01
55000,2018-08-01
53193,2018-08-01
79000,2018-08-01
85000,2018-08-01
38580,2018-08-01
52000,2018-08-01
32000,2018-08-01
35000,2018-08-01
75000,2018-08-01
90000,2018-08-01
77600,2018-08-01
60000,2018-08-01
45900,2018-08-01
211600,2018-08-01
26000,2018-08-01
30000,2018-08-01
84000,2018-08-01
54000,2018-08-01
152000,2018-08-01
190000,2018-08-01
155220,2018-08-01
68000,2018-08-01
52000,2018-08-01
18096,2018-08-01
67000,2018-08-01
78000,2018-08-01
38000,2018-08-01
85000,2018-08-01
110000,2018-08-01
91500,2018-08-01
19000,2018-08-01
97000,2018-08-01
75000,2018-08-01
56000,2018-08-01
96000,2018-08-01
44000,2018-08-01
38000,2018-08-01
110000,2018-08-01
50000,2018-08-01
55000,2018-08-01
85000,2018-08-01
55000,2018-08-01
37000,2018-08-01
75000,2018-08-01
22750,2018-08-01
52000,2018-08-01
151540,2018-08-01
120000,2018-08-01
37632,2018-08-01
75000,2018-08-01
45700,2018-08-01
210000,2018-08-01
55000,2018-08-01
39456,2018-08-01
115000,2018-08-01
58500,2018-08-01
34000,2018-08-01
150000,2018-08-01
110000,2018-08-01
56000,2018-08-01
70000,2018-08-01
65000,2018-08-01
18084,2018-08-01
55000,2018-08-01
59000,2018-08-01
44000,2018-08-01
68000,2018-08-01
126000,2018-08-01
55000,2018-08-01
95400,2018-08-01
86000,2018-08-01
92000,2018-08-01
52500,2018-08-01
30000,2018-08-01
145000,2018-08-01
34000,2018-08-01
141000,2018-08-01
65000,2018-08-01
100000,2018-08-01
41000,2018-08-01
80000,2018-08-01
100000,2018-08-01
45000,2018-08-01
105000,2018-08-01
51000,2018-08-01
35000,2018-08-01
61000,2018-08-01
12552,2018-08-01
49000,2018-08-01
79000,2018-08-01
101000,2018-08-01
82000,2018-08-01
29000,2018-08-01
52000,2018-08-01
51000,2018-08-01
68900,2018-08-01
118000,2018-08-01
85000,2018-08-01
40000,2018-08-01
150000,2018-08-01
140000,2018-08-01
65000,2018-08-01
40500,2018-08-01
73000,2018-08-01
150000,2018-08-01
120000,2018-08-01
80600,2018-08-01
65000,2018-08-01
30600,2018-08-01
52000,2018-08-01
80000,2018-08-01
105000,2018-08-01
60400,2018-08-01
53621,2018-08-01
47000,2018-08-01
98000,2018-08-01
88724,2018-08-01
42000,2018-08-01
65000,2018-08-01
65000,2018-08-01
92000,2018-08-01
125000,2018-08-01
63500,2018-08-01
75000,2018-08-01
108500,2018-08-01
72000,2018-08-01
62499,2018-08-01
56000,2018-08-01
36400,2018-08-01
41000,2018-08-01
8000,2018-08-01
163620,2018-08-01
47000,2018-08-01
62225,2018-08-01
44077,2018-08-01
18240,2018-08-01
50000,2018-08-01
50000,2018-08-01
400000,2018-08-01
30000,2018-08-01
78000,2018-08-01
65000,2018-08-01
75000,2018-08-01
36000,2018-08-01
14124,2018-08-01
91998,2018-08-01
70000,2018-08-01
80000,2018-08-01
40684,2018-08-01
60000,2018-08-01
28000,2018-08-01
52000,2018-08-01
91386,2018-08-01
210000,2018-08-01
96150,2018-08-01
380000,2018-08-01
78000,2018-08-01
87500,2018-08-01
186029,2018-08-01
107000,2018-08-01
75000,2018-08-01
20200,2018-08-01
70000,2018-08-01
99500,2018-08-01
55000,2018-08-01
31200,2018-08-01
42000,2018-08-01
50000,2018-08-01
150000,2018-08-01
73238,2018-08-01
125000,2018-08-01
125000,2018-08-01
52000,2018-08-01
81440,2018-08-01
160000,2018-08-01
115000,2018-08-01
45000,2018-08-01
68000,2018-08-01
60000,2018-08-01
75000,2018-08-01
37000,2018-08-01
36000,2018-08-01
88000,2018-08-01
58000,2018-08-01
45000,2018-08-01
75000,2018-08-01
120000,2018-08-01
50000,2018-08-01
46000,2018-08-01
41000,2018-08-01
47000,2018-08-01
25000,2018-08-01
80000,2018-08-01
72000,2018-08-01
49000,2018-08-01
67000,2018-08-01
110000,2018-08-01
25000,2018-08-01
78000,2018-08-01
24000,2018-08-01
700000,2018-08-01
96000,2018-08-01
69600,2018-08-01
75000,2018-08-01
24000,2018-08-01
167000,2018-08-01
61320,2018-08-01
120000,2018-08-01
30000,2018-08-01
40000,2018-08-01
46700,2018-08-01
40800,2018-08-01
58000,2018-08-01
70000,2018-08-01
155000,2018-08-01
83000,2018-08-01
99000,2018-08-01
200000,2018-08-01
58000,2018-08-01
190000,2018-08-01
24000,2018-08-01
75000,2018-08-01
55000,2018-08-01
72000,2018-08-01
88344,2018-08-01
80000,2018-08-01
62000,2018-08-01
49000,2018-08-01
65000,2018-08-01
31285.74,2018-08-01
114500,2018-08-01
125000,2018-08-01
25000,2018-08-01
10000,2018-08-01
58000,2018-08-01
160000,2018-08-01
58000,2018-08-01
30509.49,2018-08-01
45744,2018-08-01
85000,2018-08-01
600000,2018-08-01
38400,2018-08-01
28000,2018-08-01
72000,2018-08-01
61200,2018-08-01
55000,2018-08-01
64000,2018-08-01
150000,2018-08-01
27040,2018-08-01
30000,2018-08-01
65000,2018-08-01
40000,2018-08-01
38400,2018-08-01
109000,2018-08-01
75000,2018-08-01
80000,2018-08-01
56475,2018-08-01
67000,2018-08-01
110000,2018-08-01
45000,2018-08-01
50000,2018-08-01
40500,2018-08-01
60000,2018-08-01
47318,2018-08-01
56000,2018-08-01
80000,2018-08-01
19000,2018-08-01
36000,2018-08-01
62243.16,2018-08-01
100000,2018-08-01
61000,2018-08-01
84000,2018-08-01
43000,2018-08-01
55000,2018-08-01
110000,2018-08-01
28000,2018-08-01
66000,2018-08-01
43000,2018-08-01
80000,2018-08-01
52000,2018-08-01
75000,2018-08-01
150000,2018-08-01
65000,2018-08-01
76000,2018-08-01
45480,2018-08-01
37000,2018-08-01
45000,2018-08-01
70000,2018-08-01
75000,2018-08-01
72000,2018-08-01
26184,2018-08-01
10000,2018-08-01
75000,2018-08-01
50000,2018-08-01
72000,2018-08-01
68000,2018-08-01
19000,2018-08-01
164000,2018-08-01
143000,2018-08-01
70000,2018-08-01
30000,2018-08-01
60000,2018-08-01
98000,2018-08-01
60000,2018-08-01
28000,2018-08-01
72000,2018-08-01
40000,2018-08-01
80000,2018-08-01
20000,2018-08-01
147000,2018-08-01
50000,2018-08-01
13644,2018-08-01
62000,2018-08-01
150000,2018-08-01
40000,2018-08-01
40000,2018-08-01
55000,2018-08-01
34500,2018-08-01
150000,2018-08-01
150000,2018-08-01
60000,2018-08-01
55000,2018-08-01
70000,2018-08-01
56000,2018-08-01
412500,2018-08-01
0,2018-08-01
150000,2018-08-01
85000,2018-08-01
90700,2018-08-01
58495.32,2018-08-01
0,2018-08-01
40000,2018-08-01
100000,2018-08-01
56000,2018-08-01
95200,2018-08-01
30000,2018-08-01
11000,2018-08-01
57000,2018-08-01
27000,2018-08-01
93000,2018-08-01
21000,2018-08-01
115000,2018-08-01
98500,2018-08-01
23000,2018-08-01
60000,2018-08-01
96000,2018-08-01
21600,2018-08-01
35000,2018-08-01
83950,2018-08-01
33000,2018-08-01
52000,2018-08-01
36000,2018-08-01
150000,2018-08-01
120000,2018-08-01
65000,2018-08-01
70000,2018-08-01
120000,2018-08-01
25500,2018-08-01
69000,2018-08-01
69000,2018-08-01
75000,2018-08-01
65000,2018-08-01
88000,2018-08-01
45000,2018-08-01
105000,2018-08-01
150000,2018-08-01
114500,2018-08-01
65000,2018-08-01
55000,2018-08-01
89000,2018-08-01
35000,2018-08-01
50564,2018-08-01
20369,2018-08-01
72000,2018-08-01
155000,2018-08-01
48000,2018-08-01
185000,2018-08-01
70000,2018-08-01
49000,2018-08-01
40000,2018-08-01
60000,2018-08-01
36000,2018-08-01
126000,2018-08-01
120000,2018-08-01
65000,2018-08-01
140000,2018-08-01
85000,2018-08-01
70000,2018-08-01
65000,2018-08-01
63261,2018-08-01
80000,2018-08-01
55000,2018-08-01
12600,2018-08-01
45000,2018-08-01
125000,2018-08-01
60000,2018-08-01
20083,2018-08-01
130000,2018-08-01
59000,2018-08-01
110000,2018-08-01
120000,2018-08-01
65000,2018-08-01
31200,2018-08-01
75000,2018-08-01
15629,2018-08-01
60000,2018-08-01
65640,2018-08-01
55000,2018-08-01
102000,2018-08-01
98000,2018-08-01
70000,2018-08-01
123000,2018-08-01
80000,2018-08-01
145000,2018-08-01
200000,2018-08-01
60000,2018-08-01
86000,2018-08-01
75000,2018-08-01
43253,2018-08-01
22000,2018-08-01
120000,2018-08-01
72000,2018-08-01
125000,2018-08-01
50000,2018-08-01
75000,2018-08-01
101744,2018-08-01
50000,2018-08-01
41000,2018-08-01
30000,2018-08-01
108000,2018-08-01
21500,2018-08-01
185000,2018-08-01
36000,2018-08-01
200000,2018-08-01
54200,2018-08-01
125000,2018-08-01
75000,2018-08-01
30000,2018-08-01
130000,2018-08-01
30000,2018-08-01
60244,2018-08-01
100000,2018-08-01
92000,2018-08-01
12000,2018-08-01
95000,2018-08-01
13500,2018-08-01
126192,2018-08-01
113417,2018-08-01
47000,2018-08-01
225000,2018-08-01
135000,2018-08-01
38000,2018-08-01
11000,2018-08-01
37500,2018-08-01
68000,2018-08-01
68000,2018-08-01
50000,2018-08-01
85000,2018-08-01
32000,2018-08-01
58000,2018-08-01
47700,2018-08-01
30000,2018-08-01
113365,2018-08-01
132548,2018-08-01
40000,2018-08-01
135500,2018-08-01
112000,2018-08-01
55000,2018-08-01
35000,2018-08-01
114000,2018-08-01
48000,2018-08-01
90500,2018-08-01
28800,2018-08-01
67000,2018-08-01
47000,2018-08-01
120000,2018-08-01
61000,2018-08-01
150000,2018-08-01
36000,2018-08-01
50000,2018-08-01
60000,2018-08-01
178800,2018-08-01
265000,2018-08-01
8796,2018-08-01
125000,2018-08-01
45000,2018-08-01
50000,2018-08-01
57795,2018-08-01
53500,2018-08-01
80000,2018-08-01
70000,2018-08-01
50000,2018-08-01
76900,2018-08-01
55320,2018-08-01
59500,2018-08-01
53664,2018-08-01
120000,2018-08-01
36000,2018-08-01
12000,2018-08-01
71000,2018-08-01
58000,2018-08-01
175000,2018-08-01
185000,2018-08-01
55000,2018-08-01
68000,2018-08-01
53000,2018-08-01
82000,2018-08-01
81500,2018-08-01
140000,2018-08-01
130000,2018-08-01
70000,2018-08-01
7020,2018-08-01
42000,2018-08-01
46000,2018-08-01
71000,2018-08-01
83770,2018-08-01
71000,2018-08-01
46000,2018-08-01
29000,2018-08-01
33000,2018-08-01
21000,2018-08-01
39503,2018-08-01
60000,2018-08-01
35360,2018-08-01
78000,2018-08-01
55000,2018-08-01
81000,2018-08-01
52000,2018-08-01
30000,2018-08-01
24000,2018-08-01
28800,2018-08-01
83000,2018-08-01
73000,2018-08-01
240000,2018-08-01
66000,2018-08-01
70000,2018-08-01
113000,2018-08-01
54000,2018-08-01
187000,2018-08-01
40000,2018-08-01
